CALL_ID,C_DAY,C_MONTH,C_YEAR,C_HOUR,C_MINUTE,SERVICE_NUMBER#,QUEUE,ADMIN_STATUS,OPERATION_STATUS,ACCOUNT_ID#,Language_chosen,CALLTYPE
411900712,19,May,2021,0,19,227069152,Other,,,107480000030302865,Arabic,Technical
446881442,24,August,2021,21,11,35133130,XDSL,enabled,down,113340000026899463,Arabic,Technical
384518666,3,March,2021,6,24,663562762,Other,,,102980000083397160,Arabic,Technical
431514303,3,July,2021,23,49,228836353,Other,enabled,down,100570000095535632,Arabic,Technical
472726323,18,November,2021,15,53,226456071,XDSL,disabled,down,114420000107507432,Arabic,Technical
539025660,5,June,2022,19,57,223152286,XDSL,enabled,up,112540000023361718,Arabic,Technical
481176409,17,December,2021,9,32,554284586,Other,enabled,up,116590000076653437,Arabic,Technical
533433092,21,May,2022,13,37,236075061,Other,-2,-2,125130000089440218,Arabic,Technical
69507917,6,01,2023,22,24,228816557,Other,,,110250000023055399,Arabic,
399494439,1,January,2021,16,17,235845520,XDSL,enabled,down,109142230006141073,Arabic,Technical
413092736,23,May,2021,2,30,226241001,Other,,,109630000084243645,Other,Technical
400073159,11,April,2021,11,14,472673038,Other,,,110290000023413038,Arabic,Technical
394477960,31,March,2021,18,9,35747888,Other,,,103272230000344418,Arabic,Technical
401801093,16,April,2021,22,5,227392223,Other,,,116480000042984882,Arabic,Technical
409914597,2,February,2021,18,17,504434917,Other,enabled,up,115792230007099830,Arabic,Technical
411043331,6,February,2021,11,32,504878253,Other,enabled,up,112120000028740974,Arabic,Technical
312301219,29,01,2024,9,39,572306316,Other,,,102750000028734281,Other,
468679928,4,November,2021,21,50,501931634,Other,enabled,up,116232230001691677,Arabic,Technical
443092254,11,August,2021,3,35,227069152,Other,enabled,down,107480000030302865,Arabic,Technical
410300531,3,February,2021,20,46,503382997,Other,enabled,up,112922230003667221,Arabic,Technical
416263827,21,February,2021,12,47,501934341,Other,enabled,up,108882230002953650,Arabic,Technical
537478728,1,June,2022,14,26,244637859,Other,,,115582230004080727,Arabic,Technical
494354396,26,January,2022,17,33,241933326,XDSL,enabled,up,105970000015281352,Arabic,Technical
500218363,12,February,2022,21,47,502409117,Other,enabled,up,111660000037383982,Arabic,Technical
518271894,4,April,2022,19,34,932352572,XDSL,enabled,up,122300000048732813,Arabic,Technical
415522495,30,May,2021,22,39,504010290,Other,,,115970000024593476,Arabic,Technical
493101983,22,January,2022,18,47,473736075,XDSL,enabled,up,101480000092650027,Arabic,Technical
405478312,18,January,2021,14,19,226503536,Other,,,101430000019506739,Arabic,Technical
457853524,30,September,2021,18,38,35327596,Other,,,109260000022089887,Other,Technical
464026717,20,October,2021,20,35,403370316,XDSL,enabled,down,113712230005185541,Arabic,Technical
463273664,18,October,2021,12,52,236434722,FTTH,,,101640000049274773,Arabic,Sales
407967125,6,May,2021,0,26,35822971,Other,,,111982230007405040,Arabic,Technical
410108012,12,May,2021,19,17,552266311,Other,,,104992230002089803,Arabic,Technical
548752980,29,June,2022,21,57,225319237,Other,enabled,up,110540000111191429,Arabic,Technical
459313323,4,October,2021,18,5,35239352,XDSL,enabled,up,114762230007587650,Arabic,Technical
473360595,20,November,2021,19,50,472396849,XDSL,enabled,up,108930000027498666,Arabic,Sales
541314942,12,June,2022,10,23,227469515,Other,enabled,up,115472230005301107,Arabic,Technical
382676050,10,06,2024,18,17,932317266,Other,,,106050000037106102,Other,
399298532,8,April,2021,19,32,233672817,Other,,,110650000033215296,Arabic,Technical
407895509,5,May,2021,20,53,242172293,XDSL,,,113312230003626034,Arabic,Sales
520476811,11,April,2022,20,53,237882411,XDSL,enabled,down,105060000018321739,Arabic,Technical
536387150,29,May,2022,19,54,453322186,XDSL,enabled,up,116292230007431111,Arabic,Technical
407879849,26,January,2021,19,14,241992500,Other,enabled,down,111212230004376249,Arabic,Technical
440892004,3,August,2021,19,56,245948432,XDSL,enabled,up,102660000032743327,Arabic,Technical
400857660,5,January,2021,12,43,226168844,XDSL,enabled,up,131570000112580207,Arabic,Technical
439495097,30,July,2021,13,2,482192017,Other,,,102920000113262042,Arabic,Technical
388438219,15,March,2021,14,53,236925456,XDSL,,,137410000116270341,Arabic,Technical
434212384,12,July,2021,0,12,243950134,XDSL,enabled,up,103740000022980353,Arabic,Technical
481342449,17,December,2021,19,28,233659103,Other,,,115272230001925936,Arabic,Sales
522067036,16,April,2022,21,0,35399280,Other,enabled,up,116482230003805554,Arabic,Technical
392545828,27,March,2021,13,1,228805811,XDSL,,,117310000071508865,Arabic,Technical
518750761,6,April,2022,9,26,453226872,Other,enabled,up,114142230006863051,Arabic,Technical
434274477,12,July,2021,10,21,226236863,XDSL,enabled,up,113142230003804091,Arabic,Sales
414172494,15,February,2021,21,27,504867569,Other,enabled,down,115490000092053798,Arabic,Technical
471669523,14,November,2021,22,21,824302549,Other,,,114082230002169925,Arabic,Technical
407858637,26,January,2021,18,1,132431771,Other,enabled,up,114902230003873274,Arabic,Technical
384518544,3,March,2021,6,24,238274971,XDSL,,,116092230001129524,Arabic,Technical
484008975,25,December,2021,14,49,972139985,XDSL,enabled,up,115400000042539649,Arabic,Technical
479321155,11,December,2021,2,9,228648581,Other,enabled,up,102600000034189262,Arabic,Technical
405875397,18,01,2025,7,57,483547968,Other,,,102620000036108371,Arabic,
480663927,15,December,2021,21,10,863410183,Other,enabled,up,114790000066819827,Arabic,Technical
488928163,9,January,2022,10,51,224870014,XDSL,enabled,up,113822230000727674,Arabic,Technical
427020859,21,June,2021,18,29,34129398,XDSL,,,117700000035919742,Arabic,Technical
505999353,2,March,2022,21,8,236956530,Other,,,105580000021952994,Other,Technical
451820202,12,September,2021,14,17,34713603,Other,enabled,up,111772230000086894,Arabic,Technical
471775094,15,November,2021,12,47,453250451,Other,enabled,up,118570000036817235,Arabic,Technical
392828683,28,March,2021,11,33,222591225,Other,enabled,up,113542230005564385,Arabic,Technical
404225840,14,January,2021,23,29,452405997,XDSL,enabled,up,115742230006179572,Arabic,Technical
435825323,17,July,2021,11,6,225151270,XDSL,disabled,down,103970000081276877,Arabic,Sales
457828551,30,September,2021,17,33,237910888,XDSL,enabled,down,111332230004885474,Arabic,Technical
438114296,25,July,2021,18,9,221789179,Other,,,115630000110643454,Arabic,MobileNA
537126947,31,May,2022,14,52,572586353,Other,enabled,up,118560000027775404,Arabic,Technical
508839459,11,March,2022,2,24,133275290,Other,,,111022230007283176,Other,Technical
411610509,7,February,2021,22,16,503480572,XDSL,enabled,down,111952230007752803,Arabic,Technical
524494734,23,April,2022,16,28,228810143,XDSL,enabled,down,113002230004621553,Arabic,Technical
386167476,8,March,2021,12,24,482242001,Other,,,107792230006162712,Arabic,Technical
449214318,2,September,2021,14,32,35118681,Other,,,112702230003831006,Arabic,Technical
546729147,25,June,2022,19,50,884706688,Other,,,106980000058075071,Arabic,Technical
532122218,17,May,2022,18,17,402942299,XDSL,enabled,down,110110000060341233,Arabic,Technical
407468261,4,May,2021,14,42,226880354,Other,,,111882230001406722,Arabic,Technical
453112869,16,September,2021,22,34,643332498,Other,enabled,up,112022230005701271,Arabic,Technical
388450455,15,March,2021,15,29,401981411,Other,,,112690000078575698,Arabic,Technical
412621061,10,February,2021,22,30,842600459,XDSL,enabled,up,126300000090615669,Arabic,Technical
403673464,13,January,2021,15,2,132328838,Other,,,112230000038327600,Arabic,Technical
317371183,2,08,2024,1,4,233116649,Other,,,134750000112877950,Arabic,
406704316,2,May,2021,1,23,32923911,Billing,,,108740000018485715,Arabic,Technical
505959913,2,March,2022,19,51,224131814,XDSL,enabled,up,112162230002267259,Arabic,Sales
488688929,8,January,2022,13,48,225246207,XDSL,enabled,up,111582230002940116,Arabic,Technical
444303696,15,August,2021,16,12,932170953,XDSL,enabled,up,108860000032385531,Arabic,Technical
540353418,9,June,2022,14,25,225918361,Other,,,121480000103136241,Other,Technical
485338245,28,December,2021,22,30,503417876,Other,,,114492230005964451,Arabic,Technical
511335408,18,March,2022,20,38,227060373,Other,disabled,down,117790000037746566,Arabic,Technical
513146176,23,March,2022,17,8,663329483,XDSL,enabled,up,120400000031200188,Arabic,Sales
497176190,3,February,2022,21,5,132471111,XDSL,enabled,up,103920000077463050,Arabic,Technical
411510168,7,February,2021,18,3,35424317,Other,enabled,up,115180000069514134,Arabic,Technical
509030695,11,March,2022,19,31,35747888,Other,enabled,up,103272230000344418,Arabic,Technical
417955545,7,June,2021,23,40,34946243,Other,,,110932230003885029,Arabic,Technical
464177108,21,October,2021,12,48,842450231,XDSL,enabled,up,112430000027030184,Arabic,Technical
476352011,30,November,2021,19,50,242206005,Other,enabled,down,109220000029300773,Arabic,Technical
400240688,11,April,2021,19,59,132324988,XDSL,,,119860000080040856,Arabic,Technical
268257045,17,11,2023,17,54,663122050,Other,,,125100000117751645,Other,
394450064,31,March,2021,17,31,404732388,Other,,,108660000032922647,Arabic,Technical
375151329,23,11,2024,2,2,233443116,Other,,,117500000083084069,Arabic,
465303636,25,October,2021,10,34,553882673,XDSL,enabled,up,111170000027608607,Arabic,Sales
454528397,21,September,2021,20,16,483344712,XDSL,enabled,up,105860000091213710,Arabic,Sales
501695023,17,February,2022,11,15,33241255,XDSL,enabled,up,109990000022074339,Arabic,Technical
396697359,6,April,2021,10,14,220693541,XDSL,,,132760000112451960,Arabic,Sales
494113438,25,January,2022,21,49,503511668,XDSL,enabled,down,114550000116872482,Arabic,Sales
505976551,2,March,2022,20,22,224073229,Other,enabled,up,112842230000269673,Arabic,Technical
510043397,14,March,2022,22,21,683244963,Other,enabled,down,111652230006252432,Arabic,Technical
439042435,28,July,2021,19,54,237021971,XDSL,enabled,up,111032230001310244,Arabic,Technical
445343423,19,August,2021,10,45,223712201,XDSL,enabled,down,112542230001781739,Arabic,Sales
459455928,4,October,2021,22,12,572120151,Other,enabled,up,104322230000717799,Arabic,Technical
404322803,15,January,2021,10,46,223805077,Other,,,120430000043932176,Arabic,Technical
430761616,1,July,2021,16,42,242356582,Other,,,113602230006444100,Arabic,Technical
388254369,14,March,2021,21,52,572120151,Other,,,104322230000717799,Arabic,Technical
431062827,2,July,2021,16,13,226551237,FTTH,,,101740000031916505,Arabic,Technical
415116030,17,February,2021,22,28,238760675,Other,enabled,up,112982230006492507,Arabic,Technical
392479026,27,March,2021,2,21,34842604,Other,,,112312230004770558,Arabic,Technical
404421602,15,January,2021,16,0,553414616,Other,enabled,up,107780000117406484,Arabic,Technical
469539305,7,November,2021,19,34,35442621,XDSL,,,108730000020084772,Arabic,Technical
461545831,12,October,2021,13,31,34713603,Other,enabled,up,111772230000086894,Arabic,Technical
390273878,21,March,2021,14,24,504214813,Other,,,112002230005016708,Arabic,Technical
218395074,19,11,2023,20,12,402526964,Other,,,111610000090857609,Arabic,
406853668,22,January,2021,22,28,226883917,Other,enabled,up,115092230006449249,Arabic,Technical
410356043,13,May,2021,16,51,503388035,Other,,,108570000106409076,Arabic,Technical
406831991,22,January,2021,21,12,224544734,Other,enabled,up,112512230003493798,Arabic,Technical
412860386,11,February,2021,18,18,233353142,Other,enabled,down,114362230005215634,Arabic,Technical
464738475,23,October,2021,12,19,552275467,Other,enabled,up,113112230003131125,Arabic,Technical
431480417,3,July,2021,21,57,224323610,Other,,,112312230005876331,Arabic,Technical
462559559,15,October,2021,21,31,228575302,Other,enabled,down,102480000025107892,Arabic,Technical
489940543,12,January,2022,18,4,223150678,XDSL,enabled,up,124640000103428497,Arabic,Technical
387354347,11,March,2021,20,32,222525370,XDSL,,,109490000016852829,Arabic,Technical
549004374,30,June,2022,12,28,33720710,Other,enabled,up,111062230005636957,Arabic,Technical
26057742,4,10,2022,20,54,481980189,Other,,,111240000035671233,Arabic,
462683173,16,October,2021,12,15,221726042,Other,,,136020000100795617,Other,Technical
446576704,23,August,2021,20,17,238046100,Other,,,114592230002565508,Arabic,Technical
495985138,31,January,2022,16,15,32914291,Other,,,120520000111020451,Other,Technical
411686287,18,May,2021,12,50,220693541,Other,,,132760000112451960,Arabic,Technical
432223638,5,July,2021,23,46,227411588,XDSL,enabled,up,111530000042045012,Arabic,Sales
405559657,28,April,2021,16,34,552452712,Other,,,111400000046085726,Other,Technical
258427281,22,02,2024,20,33,841942606,Other,,,110810000015350257,Arabic,
508995659,11,March,2022,17,58,482192017,Other,enabled,down,102920000113262042,Arabic,Technical
418109425,8,June,2021,15,52,973420392,Other,,,102040000020624798,Arabic,Technical
425867512,19,June,2021,22,46,34220373,XDSL,,,106410000043914610,Arabic,Technical
473003535,19,November,2021,16,6,554275138,Other,enabled,up,114290000050625989,Arabic,Technical
425783883,19,June,2021,21,12,221893685,XDSL,,,104180000029169203,Arabic,Technical
415138071,17,February,2021,23,5,403650147,Other,enabled,up,114200000050097792,Arabic,Technical
448390099,30,August,2021,15,14,224837643,Other,enabled,up,114692230000673467,Arabic,Technical
385685265,6,March,2021,20,47,242206005,XDSL,,,109220000029300773,Arabic,Technical
461607501,12,October,2021,17,12,481984382,XDSL,enabled,up,104490000021491489,Arabic,Technical
415031589,17,February,2021,20,16,228836353,Other,enabled,up,100570000095535632,Arabic,Technical
496758141,2,February,2022,19,53,224073229,Other,enabled,up,112842230000269673,Arabic,Technical
474627848,24,November,2021,21,42,233353142,Other,enabled,down,114362230005215634,Arabic,Technical
531703566,16,May,2022,16,51,502800378,Other,enabled,up,113850000106768046,Arabic,Technical
484954038,27,December,2021,22,14,226120928,Other,enabled,up,103440000030360493,Arabic,Technical
413325168,13,February,2021,12,22,226901267,XDSL,enabled,down,102620000023009983,Arabic,Technical
416113745,20,February,2021,21,0,483450036,Other,enabled,up,111592230002008597,Arabic,Technical
539226972,6,June,2022,12,39,502714507,Other,disabled,down,110050000047075786,Arabic,Technical
517719573,3,April,2022,2,42,133144700,Other,enabled,up,114392230007609350,Arabic,Technical
395132464,4,07,2024,2,45,404361386,Other,,,111032230007618511,Other,
402638463,19,April,2021,13,41,554412149,XDSL,,,119170000044740308,Arabic,Technical
389988621,20,March,2021,16,22,452061153,Other,,,116112230005594475,Arabic,Technical
545504117,23,June,2022,0,2,244690137,Other,enabled,up,109360000015010487,Arabic,Technical
484756669,27,December,2021,15,12,223528920,Other,enabled,down,116020000070696169,Arabic,Technical
411812454,18,May,2021,19,44,504878253,Other,,,112120000028740974,Arabic,Technical
499749557,11,February,2022,13,23,227125478,XDSL,enabled,up,105112230005693282,Arabic,Technical
455507110,24,September,2021,11,58,238405817,Other,,,112560000105342927,Arabic,Technical
405654252,28,April,2021,21,55,663326546,Other,,,112112230005172440,Arabic,Technical
386756947,10,March,2021,0,58,503383529,Other,,,102112230001621399,Arabic,Technical
415785681,31,May,2021,20,10,501931634,Other,,,116232230001691677,Arabic,Technical
519285309,7,April,2022,22,4,238401808,Other,enabled,up,120630000081692805,Arabic,Technical
418721284,10,June,2021,15,21,35124586,Other,,,114812230004268299,Arabic,Technical
502472037,19,February,2022,18,9,133275290,Other,,,111022230007283176,Other,Technical
413640060,24,May,2021,22,27,402782818,Other,,,115660000044106747,Arabic,Technical
401835694,16,April,2021,23,49,226340453,Other,,,110922230000662955,Arabic,Technical
461914761,13,October,2021,18,21,482812650,XDSL,enabled,up,116180000094259844,Arabic,Technical
417633473,6,June,2021,23,25,133291454,Other,,,111082230007122531,Arabic,Technical
400865797,5,January,2021,13,12,34602901,Other,enabled,up,115360000110663015,Arabic,Sales
403710923,22,April,2021,16,16,244645096,Other,,,109930000029293250,Other,Technical
507299221,6,March,2022,17,45,236991094,XDSL,enabled,up,114690000037175703,Arabic,Technical
